Дата операции,Референс проводки,Приход,Расход
12/11/2019 8:00,MOYB 11912000125,0,30
12/10/2019 19:15,CRD_4BX56E,0,3071.41
12/10/2019 15:30,CRD_81M63C,0,2900
12/10/2019 11:45,CRD_2ME64A,0,400
12/10/2019 8:00,A011012190011700,0,334
12/9/2019 15:30,CRD_88C8Z5,0,736.12
12/9/2019 8:00,CRD_5VF023,3000,0
12/8/2019 20:30,CRD_8UV6VZ,0,2308.9
12/8/2019 18:00,CRD_7MN1H1,0,431
12/8/2019 15:30,CRD_1Y73XZ,0,458.42
12/8/2019 13:00,CRD_8HB7K0,0,299
12/8/2019 10:30,CRD_60556W,0,310
12/8/2019 8:00,CRD_38100Y,0,2820
12/7/2019 18:00,CRD_6139ZR,0,299
12/7/2019 13:00,CRD_3336YT,0,1735
12/7/2019 8:00,CRD_2BF76R,0,136
12/6/2019 8:00,CRD_40V03E,0,2014.2
12/5/2019 20:51,CRD_91V9E5,0,399
12/5/2019 18:42,CRD_9TU9B5,0,257
12/5/2019 16:34,CRD_2B06K5,0,1408.47
12/5/2019 14:25,CRD_31N5A5,0,369
12/5/2019 12:17,B010512190113673,0,30000
12/5/2019 10:08,OP1ED19C50014PPJ,0,28944
12/5/2019 8:00,OP1ED19C50012T8G,96480,0
12/2/2019 20:00,B010212190154420,600,0
12/2/2019 17:00,B010212190010294,2000,0
12/2/2019 14:00,CRD_6Y60BC,0,252.5
12/2/2019 11:00,CRD_6TC35E,0,299
12/2/2019 8:00,CRD_553357,0,2186.07
12/1/2019 15:30,A020112190014713,0,1000
12/1/2019 8:00,B010112190072921,1000,0
11/30/2019 19:15,CRD_6a93yu,3410,0
11/30/2019 15:30,CRD_6NR0SV,0,1200
11/30/2019 11:45,PML0628AJLQ9C001,149.38,0
11/30/2019 8:00,B013011190109533,1200,0
11/29/2019 19:15,CRD_49A80F,0,400
11/29/2019 15:30,CRD_34572F,0,26600
11/29/2019 11:45,B012911190101939,27000,0
11/29/2019 8:00,CRD_34572F',0,26600
11/28/2019 8:00,CRD_91W5K7,0,299
11/27/2019 8:00,A012711190126427,0,300
11/26/2019 8:00,CRD_9463NN,0,229
11/25/2019 15:30,CRD_1FR178,0,229
11/25/2019 8:00,CRD_65X2C8,0,15900
11/24/2019 15:30,CRD_6BU6K6,0,1948.5
11/24/2019 8:00,CRD_1BR2Y2,0,227
11/23/2019 21:20,CRD_7AV74Y,0,1101.78
11/23/2019 19:40,CRD_6MB9ZU,0,360
11/23/2019 18:00,CRD_6BX231,0,469
11/23/2019 16:20,CRD_6A93YU,0,3410
11/23/2019 14:40,CRD_50B1E1,0,261
11/23/2019 13:00,CRD_5WA98Z,0,2330.87
11/23/2019 11:20,CRD_5VV5UV,0,1378
11/23/2019 9:40,CRD_38E12Z,0,548
11/23/2019 8:00,CRD_3HA8YU,0,328
11/22/2019 20:51,CRD_7RW5VK,0,140
11/22/2019 18:42,CRD_35028S,0,390
11/22/2019 16:34,CRD_3E252S,0,600
11/22/2019 14:25,CRD_2YS7VF,0,1178.94
11/22/2019 12:17,CRD_1WT2YF,0,936.03
11/22/2019 10:08,CRD_2V191M,0,2000
11/22/2019 8:00,B012211190029934,0,30000
11/21/2019 15:30,CRD_9YU2R7,0,169
11/21/2019 8:00,MOYB 21911000301,0,30
11/20/2019 20:00,CRD_9NK5S3,0,2415.97
11/20/2019 17:00,CRD_57M466,0,599
11/20/2019 14:00,CRD_9TB4S3,0,500
11/20/2019 11:00,OP1ED19BK000WAES,0,29160
11/20/2019 8:00,OP1ED19BK000UV5H,97200,0
11/19/2019 8:00,CRD_11K8ES,0,299
11/16/2019 19:15,CRD_98Y3K0,0,331.2
11/16/2019 15:30,CRD_4V01RN,0,229
11/16/2019 11:45,CRD_4CA434,0,229
11/16/2019 8:00,CRD_3YE990,0,1307
11/15/2019 20:00,CRD_41A6KW,0,62
11/15/2019 17:00,CRD_31X1AW,0,565.24
11/15/2019 14:00,CRD_51B75U,0,2156.63
11/15/2019 11:00,B011511190159279,5000,0
11/15/2019 8:00,CRD_51B75U',0,2156.63
11/14/2019 8:00,CRD_4MM5CA,0,149
11/12/2019 20:00,CRD_28T30Y,0,2184.06
11/12/2019 17:00,CRD_5RC0MW,0,150
11/12/2019 14:00,CRD_2EV7KW,0,418
11/12/2019 11:00,MOYB 12911000182,0,30
11/12/2019 8:00,RC11211190007262,1071.3,0
11/11/2019 20:00,CRD_4H52TH,0,149
11/11/2019 17:00,CRD_5S570N,0,80
11/11/2019 14:00,C071111190043242,0,9884
11/11/2019 11:00,B011111190075061,5000,0
11/11/2019 8:00,C071111190043242',0,9884
11/10/2019 19:15,CRD_9B56YB,0,1270
11/10/2019 15:30,CRD_8TR9KA,0,1398
11/10/2019 11:45,CRD_65T9Y8,0,2844
11/10/2019 8:00,CRD_2V818B,0,7986.2
11/9/2019 18:00,CRD_5027S4,0,791.4
11/9/2019 13:00,CRD_1M1776,0,298
11/9/2019 8:00,B010911190138594,0,30000
11/8/2019 18:00,CRD_9771SY,0,1354.88
11/8/2019 13:00,CRD_9MA43S,0,1028.69
11/8/2019 8:00,A010811190084246,0,500
11/7/2019 15:30,CRD_5NE0AM,0,879
11/7/2019 8:00,MOYB 07911000277,0,58.5
11/6/2019 15:30,CRD_8F9059,0,1687.51
11/6/2019 8:00,CRD_5W0088,0,3000
11/5/2019 20:51,CRD_71C7Y1,0,1567.85
11/5/2019 18:42,CRD_78W4U1,0,250
11/5/2019 16:34,CRD_1SX5V1,0,79
11/5/2019 14:25,CRD_3C84S1,0,9900
11/5/2019 12:17,MOYB 05911000350,0,30
11/5/2019 10:08,OP1ED19B5001EYM5,0,30936.6
11/5/2019 8:00,OP1ED19B5001DFZV,103122,0
11/4/2019 20:30,CRD_9M29UU,0,37
11/4/2019 18:00,CRD_40558V,0,229
11/4/2019 15:30,CRD_75Z8WV,0,500
11/4/2019 13:00,B010411190109857,500,0
11/4/2019 10:30,CRD_75Z8WV',0,500
11/4/2019 8:00,B010411190096045,300,0
11/3/2019 20:30,CRD_9X187F,0,1071.3
11/3/2019 18:00,B010311190110375,500,0
11/3/2019 15:30,CRD_9X187F',0,1071.3
11/3/2019 13:00,CRD_74N1AF,0,2222.5
11/3/2019 10:30,CRD_4F91CN,0,379
11/3/2019 8:00,A010311190034817,0,400
11/2/2019 18:00,CRD_64M7NC,0,21790
11/2/2019 13:00,B010211190072708,25000,0
11/2/2019 8:00,CRD_64M7NC',0,21790
11/1/2019 19:15,C070111190065294,0,400
11/1/2019 15:30,B010111190142579,500,0
11/1/2019 11:45,C070111190065294',0,400
11/1/2019 8:00,CRD_52Z741,0,541
10/31/2019 20:30,CRD_6UZ1NT,0,126
10/31/2019 18:00,CRD_4U24SN,0,34000
10/31/2019 15:30,PML0628AJLQ9C001,531.69,0
10/31/2019 13:00,A023110190002575,0,1000
10/31/2019 10:30,B013110190021552,35000,0
10/31/2019 8:00,CRD_4U24SN',0,34000
10/30/2019 8:00,CRD_2CM2RA,0,540
10/29/2019 21:30,CRD_6RR927,0,399
10/29/2019 20:00,CRD_1273W7,0,106.6
10/29/2019 18:30,CRD_9462K3,0,150
10/29/2019 17:00,CRD_5E72M3,0,320
10/29/2019 15:30,CRD_43R0A3,0,181
10/29/2019 14:00,CRD_3Y47N3,0,339
10/29/2019 12:30,CRD_2WC2B6,0,300
10/29/2019 11:00,CRD_1FB477,0,146
10/29/2019 9:30,CRD_1AF8H3,0,260
10/29/2019 8:00,A012910190009990,0,1000
10/28/2019 19:15,CRD_6X881Y,0,757.5
10/28/2019 15:30,CRD_23085W,0,148
10/28/2019 11:45,B012810190056375,5000,0
10/28/2019 8:00,CRD_6X881Y',0,757.5
10/27/2019 8:00,CRD_8ZA98S,0,604.04
10/26/2019 19:15,CRD_7BE6VE,0,1024.04
10/26/2019 15:30,CRD_6968VA,0,49
10/26/2019 11:45,CRD_1XK9VA,0,27
10/26/2019 8:00,CRD_1BB5YA,0,3370
10/25/2019 18:00,CRD_9U7606,0,504
10/25/2019 13:00,CRD_7TK2E2,0,967.16
10/25/2019 8:00,CRD_283716,0,237.04
10/24/2019 20:00,CRD_89C64V,0,1480
10/24/2019 17:00,CRD_1C64WV,0,1947
10/24/2019 14:00,CRD_7W615Y,0,1441.41
10/24/2019 11:00,CRD_4U734V,0,2624.25
10/24/2019 8:00,MOYB 24910000157,0,42.9
10/23/2019 20:00,CRD_7BE36H,0,650
10/23/2019 17:00,CRD_3NR10H,0,690
10/23/2019 14:00,CRD_2YF9BR,0,459
10/23/2019 11:00,CRD_2T912H,0,229
10/23/2019 8:00,CRD_4X85ZM,0,2200
10/22/2019 20:51,CRD_24C25E,0,168
10/22/2019 18:42,CRD_8N58M8,0,60.3
10/22/2019 16:34,CRD_8B82M8,0,1260
10/22/2019 14:25,CRD_7FA7BA,0,842.97
10/22/2019 12:17,CRD_4W39Y7,0,2157.11
10/22/2019 10:08,MOYB 22910000240,0,46.8
10/22/2019 8:00,A012210190033972,0,500
10/21/2019 21:38,CRD_9245K3,0,677.56
10/21/2019 20:16,CRD_69B965,0,514
10/21/2019 18:54,CRD_14U7M3,0,467.7
10/21/2019 17:32,CRD_1ZA621,0,565.8
10/21/2019 16:10,CRD_9107W1,0,53953.4
10/21/2019 14:49,CRD_6784S0,0,169
10/21/2019 13:27,CRD_12N9N3,0,999
10/21/2019 12:05,CRD_1YR7Z0,0,2400
10/21/2019 10:43,MOYB 21910000163,0,70.2
10/21/2019 9:21,MOYB 21910000162,0,58.5
10/21/2019 8:00,MOYB 21910000161,0,30
10/20/2019 21:45,CRD_4XH9WW,0,440.69
10/20/2019 20:30,CRD_3AC2VW,0,349.9
10/20/2019 19:15,CRD_1XU0VW,0,1129
10/20/2019 18:00,CRD_9SH17U,0,300
10/20/2019 16:45,CRD_9RA51W,0,436
10/20/2019 15:30,CRD_35115U,0,599
10/20/2019 14:15,CRD_62S26U,0,1000
10/20/2019 13:00,CRD_5X74EU,0,3600
10/20/2019 11:45,CRD_4NC8TU,0,3000
10/20/2019 10:30,MOYB 20910000642,0,30
10/20/2019 9:15,MOYB 20910000638,0,74.69
10/20/2019 8:00,C072010190018038,0,9850
10/19/2019 20:30,CRD_8VC1MM,0,1693.5
10/19/2019 18:00,CRD_55R28M,0,620.89
10/19/2019 15:30,CRD_5MC16M,0,90
10/19/2019 13:00,CRD_3V51SS,0,2000
10/19/2019 10:30,CRD_2UT1FK,0,1132
10/19/2019 8:00,CRD_2C088N,0,3830
10/18/2019 22:10,CRD_9NY0AC,0,294
10/18/2019 21:20,CRD_9HK227,0,230
10/18/2019 20:30,CRD_73V6AE,0,71
10/18/2019 19:40,CRD_5YW1A7,0,8288
10/18/2019 18:50,CRD_5X190B,0,2306.62
10/18/2019 18:00,CRD_4198EE,0,65
10/18/2019 17:10,CRD_3HN027,0,188
10/18/2019 16:20,CRD_2914BE,0,20
10/18/2019 15:30,CRD_26R0BB,0,56
10/18/2019 14:40,CRD_2MA8X6,0,274.86
10/18/2019 13:50,CRD_9NS54C,0,229
10/18/2019 13:00,CRD_7C92NA,0,190
10/18/2019 12:10,CRD_1593TA,0,391.13
10/18/2019 11:20,CRD_35S9VA,0,50000
10/18/2019 10:30,CRD_3B59X6,0,1900
10/18/2019 9:40,B011810190120492,0,30000
10/18/2019 8:50,OP1ED19AI000PHH0,0,27270
10/18/2019 8:00,OP1ED19AI000N2KP,90900,0
10/17/2019 20:51,CRD_74B2H3,0,633
10/17/2019 18:42,CRD_2KC173,0,504.92
10/17/2019 16:34,CRD_7KZ6B4,0,188
10/17/2019 14:25,CRD_7ST0C3,0,299
10/17/2019 12:17,CRD_1B84K3,0,119
10/17/2019 10:08,MOYB 17910000163,0,30
10/17/2019 8:00,MOYB 17910000162,0,30
10/16/2019 20:30,CRD_7Z316V,0,300
10/16/2019 18:00,CRD_7TY24R,0,698.62
10/16/2019 15:30,CRD_4207SV,0,138
10/16/2019 13:00,CRD_8F130R,0,156
10/16/2019 10:30,CRD_1HA78R,0,200
10/16/2019 8:00,CRD_1B315V,0,1000
10/15/2019 15:30,CRD_7NB74C,0,326
10/15/2019 8:00,CRD_2ZR4CC,0,299
10/14/2019 20:30,CRD_8TR5K8,0,860.22
10/14/2019 18:00,CRD_2N59H8,0,664.64
10/14/2019 15:30,CRD_4B5934,0,1893.51
10/14/2019 13:00,CRD_21M117,0,9000
10/14/2019 10:30,CRD_97N3F3,0,149
10/14/2019 8:00,CRD_63H0N2,0,299
10/13/2019 20:51,CRD_8BF702,0,569.53
10/13/2019 18:42,CRD_6NM3TY,0,2390
10/13/2019 16:34,CRD_5SA7AW,0,300
10/13/2019 14:25,CRD_47E800,0,300
10/13/2019 12:17,CRD_4VB810,0,230.6
10/13/2019 10:08,CRD_6ZY382,0,119
10/13/2019 8:00,CRD_549601,0,1740
10/12/2019 21:07,CRD_6AE3EM,0,200
10/12/2019 19:15,CRD_5N47UT,0,310.5
10/12/2019 17:22,CRD_3NY48S,0,188.32
10/12/2019 15:30,CRD_1EA0RM,0,1300
10/12/2019 13:37,CRD_99N8UN,0,850
10/12/2019 11:45,CRD_73Z9BT,0,2530
10/12/2019 9:52,CRD_6CK3UT,0,69.5
10/12/2019 8:00,CRD_37H63R,0,150
10/11/2019 21:07,CRD_9HU60B,0,10000
10/11/2019 19:15,CRD_6KY86C,0,1797.06
10/11/2019 17:22,CRD_5N8909,0,569
10/11/2019 15:30,CRD_4ZX4XB,0,650
10/11/2019 13:37,CRD_4A60Y9,0,2192.91
10/11/2019 11:45,CRD_3AV01C,0,810
10/11/2019 9:52,CRD_6378CA,0,1170
10/11/2019 8:00,CRD_55F51H,0,299
10/10/2019 8:00,CRD_1R4946,0,470
10/9/2019 19:15,CRD_1MZ1AY,0,545
10/9/2019 15:30,CRD_3475BU,0,78801.08
10/9/2019 11:45,CRD_2TU8RU,0,299
10/9/2019 8:00,MOYB 09910000152,0,30
10/8/2019 18:00,CRD_3YZ8XM,0,150
10/8/2019 13:00,CRD_2XT7RF,0,1907.05
10/8/2019 8:00,CRD_4XW1TM,0,500
10/7/2019 20:00,CRD_2EX41B,0,400
10/7/2019 17:00,CRD_2AB11B,0,2911.6
10/7/2019 14:00,CRD_67M13A,0,127
10/7/2019 11:00,CRD_4WE7UA,0,1700
10/7/2019 8:00,CRD_27T6Y9,0,15000
10/6/2019 18:00,CRD_5Z72V4,0,2928
10/6/2019 13:00,CRD_2455X4,0,790.41
10/6/2019 8:00,CRD_7FV6E0,0,229
10/5/2019 21:30,CRD_9UT3XY,0,599.75
10/5/2019 20:00,CRD_9SW2RT,0,883.06
10/5/2019 18:30,CRD_85R3VY,0,580
10/5/2019 17:00,CRD_8042XW,0,5225
10/5/2019 15:30,CRD_75H72V,0,1990
10/5/2019 14:00,CRD_7V171W,0,400
10/5/2019 12:30,CRD_6VU02W,0,75
10/5/2019 11:00,CRD_55H41U,0,2050.02
10/5/2019 9:30,CRD_2XY1ZV,0,1814
10/5/2019 8:00,CRD_18055Y,0,1072
10/4/2019 21:20,CRD_90V78F,0,720
10/4/2019 19:40,CRD_4F962F,0,701
10/4/2019 18:00,CRD_5ZB1TE,0,84
10/4/2019 16:20,CRD_31H19F,0,124
10/4/2019 14:40,CRD_27131F,0,99
10/4/2019 13:00,CRD_1NU66F,0,140
10/4/2019 11:20,B010410190122611,0,30000
10/4/2019 9:40,OP1ED19A40012WOG,0,27039.69
10/4/2019 8:00,OP1ED19A4000ZMAU,90132.33,0
10/3/2019 20:30,CRD_46T8YB,0,122
10/3/2019 18:00,CRD_24B8B6,0,125
10/3/2019 15:30,CRD_2E2997,0,149
10/3/2019 13:00,MOYB 03910000083,0,195
10/3/2019 10:30,C020310190017968,0,8504.16
10/3/2019 8:00,A020310190008338,0,1000
10/2/2019 20:30,CRD_77R3Z3,0,466
10/2/2019 18:00,CRD_65Y5X1,0,146
10/2/2019 15:30,CRD_5B830Z,0,134
10/2/2019 13:00,CRD_2MX2XY,0,10000
10/2/2019 10:30,CRD_18B2XY,0,500
10/2/2019 8:00,C020210190001035,0,4500
10/1/2019 19:15,CRD_7EZ17V,0,1080
10/1/2019 15:30,CRD_8K259V,0,60
10/1/2019 11:45,OP1OD19A10001AOH,0,1000
10/1/2019 8:00,CASHIN221526,307000,0
9/30/2019 20:00,CRD_4Z062H,0,102
9/30/2019 17:00,CRD_2EN3KA,0,90
9/30/2019 14:00,CRD_4K24CA,0,25900
9/30/2019 11:00,B013009190007025,26000,0
9/30/2019 8:00,CRD_4K24CA',0,25900
9/29/2019 21:45,CRD_7N9046,0,50
9/29/2019 20:30,CRD_6NM515,0,38
9/29/2019 19:15,CRD_9120F5,0,1225
9/29/2019 18:00,CRD_6XR2B4,0,40
9/29/2019 16:45,CRD_5E82X5,0,1498
9/29/2019 15:30,CRD_48N905,0,4403
9/29/2019 14:15,CRD_3Z43B4,0,30
9/29/2019 13:00,CRD_1SV576,0,149
9/29/2019 11:45,CRD_,1498,0
9/29/2019 10:30,CRD_4HT3K7,0,1782
9/29/2019 9:15,B012909190018219,10000,0
9/29/2019 8:00,CRD_4HT3K7',0,1782
9/28/2019 15:30,CRD_40T7FW,0,544.59
9/28/2019 8:00,CRD_4ZK0S1,0,422.5
9/27/2019 19:15,CRD_9HX5FK,0,5000
9/27/2019 15:30,B012709190007639,5000,0
9/27/2019 11:45,CRD_9HX5FK',0,5000
9/27/2019 8:00,CRD_6KY4FK,0,637.06
9/25/2019 15:30,CRD_5YZ9V5,0,490
9/25/2019 8:00,CRD_334906,0,67.24
9/24/2019 18:00,CRD_4AC5UW,0,1115.56
9/24/2019 13:00,CRD_85H3SV,0,35
9/24/2019 8:00,CRD_4491VZ,0,199
9/23/2019 20:51,CRD_80613H,0,676.08
9/23/2019 18:42,CRD_8454RF,0,90
9/23/2019 16:34,CRD_8SE60H,0,5300
9/23/2019 14:25,CRD_68S7MF,0,398
9/23/2019 12:17,CRD_5C59HF,0,640
9/23/2019 10:08,CRD_35W2BR,0,149
9/23/2019 8:00,CRD_6VH1HF,0,6900
9/22/2019 15:30,CRD_70M2Z8,0,184.27
9/22/2019 8:00,CRD_5UT1Z8,0,1326
9/21/2019 20:51,CRD_99C7S4,0,299
9/21/2019 18:42,CRD_9CC5W2,0,368
9/21/2019 16:34,CRD_8HE3W2,0,2580
9/21/2019 14:25,CRD_7SW592,0,169
9/21/2019 12:17,CRD_3H1762,0,288.5
9/21/2019 10:08,C022109190001459,0,4500
9/21/2019 8:00,C072109190005890,0,4000
9/20/2019 20:51,CRD_8BM8FT,0,690
9/20/2019 18:42,CRD_4BZ26U,0,599
9/20/2019 16:34,CRD_1E14KT,0,358
9/20/2019 14:25,A012009190107823,0,4361.52
9/20/2019 12:17,B012009190137315,0,30000
9/20/2019 10:08,OP1ED199K0011KR2,0,27270
9/20/2019 8:00,OP1ED199J000RT98,90900,0
9/19/2019 18:00,CRD_9M07MM,0,1293
9/19/2019 13:00,CRD_22Y7BN,0,220
9/19/2019 8:00,CRD_1KH4RM,0,229
9/18/2019 20:00,CRD_7Y8797,0,319.58
9/18/2019 17:00,CRD_4E91U7,0,4400
9/18/2019 14:00,B011809190017191,10000,0
9/18/2019 11:00,CRD_4E91U7',0,4400
9/18/2019 8:00,CRD_5ZM957,0,299
9/17/2019 19:15,CRD_3YM0F3,0,599
9/17/2019 15:30,OP1ED199H001F0CT,0,9232.27
9/17/2019 11:45,B011709190132460,10000,0
9/17/2019 8:00,OP1ED199H001F0CT',0,9232.27
9/16/2019 20:51,CRD_5H78XU,0,598
9/16/2019 18:42,CRD_3RE3XR,0,626.78
9/16/2019 16:34,CRD_3AB63V,0,1104.6
9/16/2019 14:25,CRD_1FK26V,0,1655.57
9/16/2019 12:17,CRD_8YF61V,0,8000
9/16/2019 10:08,B011609190095673,10000,0
9/16/2019 8:00,CRD_8YF61V',0,8000
9/15/2019 18:00,CRD_45K26H,0,40.4
9/15/2019 13:00,CRD_4FX33H,0,255.26
9/15/2019 8:00,CRD_2T664M,0,388
9/14/2019 21:07,CRD_6AU15A,0,1808
9/14/2019 19:15,B011409190086433,5000,0
9/14/2019 17:22,CRD_6AU15A',0,1808
9/14/2019 15:30,CRD_2V95Z7,0,1879
9/14/2019 13:37,CRD_5NC9V6,0,149
9/14/2019 11:45,CRD_4W90H9,0,2783
9/14/2019 9:52,CRD_3601Z6,0,215
9/14/2019 8:00,CRD_3ZN10C,0,299
9/13/2019 18:00,CRD_9YT5X2,0,721
9/13/2019 13:00,CRD_54K2Y2,0,321
9/13/2019 8:00,CRD_6EK93Y,0,3000
9/12/2019 19:15,CRD_7YC0SR,0,254.43
9/12/2019 15:30,CRD_3Y394U,0,721
9/12/2019 11:45,B011209190112677,10000,0
9/12/2019 8:00,CRD_3Y394U',0,721
9/11/2019 15:30,CRD_17H25A,0,347.39
9/11/2019 8:00,CRD_5Z274A,0,5500
9/10/2019 20:30,CRD_7RZ9X3,0,661
9/10/2019 18:00,CRD_91X1A4,0,152.5
9/10/2019 15:30,CRD_8KV294,0,698.99
9/10/2019 13:00,CRD_726006,0,232.1
9/10/2019 10:30,CRD_63E6A2,0,90
9/10/2019 8:00,CRD_28E4N8,0,299
9/9/2019 15:30,CRD_4FZ9HU,0,489
9/9/2019 8:00,CRD_1YX79T,0,299
9/7/2019 20:30,CRD_7S943B,0,55
9/7/2019 18:00,CRD_19A33B,0,178
9/7/2019 15:30,CRD_8HS65F,0,2182.5
9/7/2019 13:00,B010709190086973,10000,0
9/7/2019 10:30,CRD_8HS65F',0,2182.5
9/7/2019 8:00,CRD_4EA7CA,0,425
9/6/2019 8:00,A020609190007737,0,1000
9/5/2019 19:15,CRD_9RE6RY,0,477.5
9/5/2019 15:30,CRD_9WW2WY,0,2121.86
9/5/2019 11:45,OP1ED1995000I31Z,0,2072.31
9/5/2019 8:00,OP1ED1995000G6QK,6907.71,0
9/4/2019 21:20,CRD_9VK5SN,0,57
9/4/2019 19:40,CRD_88U8CR,0,504
9/4/2019 18:00,B010409190104992,1000,0
9/4/2019 16:20,CRD_88U8CR',0,504
9/4/2019 14:40,CRD_7X12SN,0,1747
9/4/2019 13:00,CRD_5RZ5MN,0,950
9/4/2019 11:20,CRD_84A6EN,0,171
9/4/2019 9:40,CRD_53C3ER,0,270
9/4/2019 8:00,CRD_4A68UN,0,282
9/3/2019 20:51,CRD_7NS4NB,0,1719.51
9/3/2019 18:42,B010309190090697,5000,0
9/3/2019 16:34,CRD_7NS4NB',0,1719.51
9/3/2019 14:25,CRD_83N71B,0,505
9/3/2019 12:17,B010309190047618,1000,0
9/3/2019 10:08,CRD_83N71B',0,505
9/3/2019 8:00,CRD_48V6W9,0,379
9/2/2019 18:00,CRD_11F741,0,30000
9/2/2019 13:00,B010209190008793,30000,0
9/2/2019 8:00,CRD_11F741',0,30000
8/31/2019 19:15,CRD_95C68T,0,2097.26
8/31/2019 15:30,CRD_4BX77S,0,2429.2
8/31/2019 11:45,CRD_1TV43K,0,922.64
8/31/2019 8:00,CRD_87N0XF,0,6052.77
8/30/2019 20:51,CRD_6R25RF,0,976.96
8/30/2019 18:42,CRD_12F4RF,0,445.1
8/30/2019 16:34,CRD_8AF4AF,0,4342.86
8/30/2019 14:25,CRD_3SB1HB,0,2610.26
8/30/2019 12:17,B013008190135948,20000,0
8/30/2019 10:08,CRD_3SB1HB',0,2610.26
8/30/2019 8:00,CRD_2496CC,0,1059.23
8/29/2019 21:50,CRD_6NK5A6,0,505.41
8/29/2019 20:41,CRD_5RZ8Z2,0,2946.94
8/29/2019 19:32,CRD_469485,0,1176.51
8/29/2019 18:23,B012908190087644,5000,0
8/29/2019 17:13,CRD_469485',0,1176.51
8/29/2019 16:04,CRD_4WF4Z0,0,2875.07
8/29/2019 14:55,CRD_36A7W5,0,755.84
8/29/2019 13:46,CRD_3HN763,0,1714.45
8/29/2019 12:36,Y2BWD198T00008KH,22.87,0
8/29/2019 11:27,Y2BWD198T000044R,31.36,0
8/29/2019 10:18,B012908190039341,5000,0
8/29/2019 9:09,CRD_3HN763',0,1714.45
8/29/2019 8:00,A012908190052951,0,2000
8/28/2019 20:51,CRD_9C06HZ,0,1831.72
8/28/2019 18:42,CRD_2EV7ZT,0,121.06
8/28/2019 16:34,CRD_8FK7HZ,0,1136.1
8/28/2019 14:25,CRD_7YZ7HZ,0,568.05
8/28/2019 12:17,CRD_2RC9EZ,0,3644.67
8/28/2019 10:08,B012808190150155,10000,0
8/28/2019 8:00,CRD_2RC9EZ',0,3644.67
8/27/2019 15:30,CRD_8B33TN,0,683.48
8/27/2019 8:00,CRD_7TA0NB,0,459
8/26/2019 15:30,CRD_93K8U9,0,227.67
8/26/2019 8:00,CRD_67F5H7,0,1183.9
8/25/2019 21:20,CRD_9WF365,0,2238.78
8/25/2019 19:40,B012508190046142,5000,0
8/25/2019 18:00,CRD_9WF365',0,2238.78
8/25/2019 16:20,CRD_91X8M0,0,1495.25
8/25/2019 14:40,CRD_90C6S2,0,1029.12
8/25/2019 13:00,CRD_1107M1,0,22375.42
8/25/2019 11:20,B012508190046069,5000,0
8/25/2019 9:40,CRD_1107M1',0,22375.42
8/25/2019 8:00,CRD_1ZE1R0,0,215.66
8/24/2019 21:07,CRD_9R72YU,0,227.01
8/24/2019 19:15,CRD_7NS03W,0,1356.78
8/24/2019 17:22,CRD_63C59T,0,2571.29
8/24/2019 15:30,CRD_41H45U,0,2648.48
8/24/2019 13:37,CRD_1543TW,0,3231.14
8/24/2019 11:45,CRD_1YZ5KV,0,298
8/24/2019 9:52,CRD_1CH75Z,0,332.95
8/24/2019 8:00,A012408190060543,0,3500
8/23/2019 19:15,CRD_5ZW40H,0,1392.69
8/23/2019 15:30,CRD_5KA7FM,0,3893.53
8/23/2019 11:45,CRD_2YV2RN,0,1220.47
8/23/2019 8:00,CRD_6ZC2ZB,0,75
8/22/2019 20:30,CRD_3TV85C,0,5840.3
8/22/2019 18:00,CRD_93V96A,0,1392.69
8/22/2019 15:30,CRD_72V9W9,0,1085.7
8/22/2019 13:00,CRD_61K5R6,0,1485.53
8/22/2019 10:30,CRD_2S83S6,0,733.78
8/22/2019 8:00,CRD_1KX6AA,0,1493.77
8/21/2019 21:38,CRD_7E3921,0,1123.13
8/21/2019 20:16,CRD_5041F1,0,591.52
8/21/2019 18:54,CRD_6WZ425,0,2637.88
8/21/2019 17:32,CRD_5440K3,0,901.07
8/21/2019 16:10,CRD_5VK035,0,292.85
8/21/2019 14:49,CRD_5T0105,0,3867.08
8/21/2019 13:27,CRD_5K91MY,0,169
8/21/2019 12:05,CRD_4KT2NZ,0,280.08
8/21/2019 10:43,CRD_10H681,0,705.84
8/21/2019 9:21,CRD_1FV583,0,1081.28
8/21/2019 8:00,A012108190117007,0,2000
8/20/2019 20:51,CRD_8XK66Y,0,5251.37
8/20/2019 18:42,CRD_8W82WN,0,599
8/20/2019 16:34,B012008190186892,0,50000
8/20/2019 14:25,OP1ED198K00167PA,0,27270
8/20/2019 12:17,OP1ED198K0013CPE,90900,0
8/20/2019 10:08,OP1ED198K0016772,0,24714.56
8/20/2019 8:00,OP1ED198K0013CPI,82381.88,0
8/17/2019 8:00,CRD_7VU194,0,299
8/16/2019 20:51,CRD_50S2RW,0,295.81
8/16/2019 18:42,CRD_2208KW,0,3990.44
8/16/2019 16:34,CRD_9ZZ77T,0,188.73
8/16/2019 14:25,CRD_54K16T,0,339.72
8/16/2019 12:17,CRD_5NZ95U,0,5435.47
8/16/2019 10:08,MOYB 16908000197,0,1468.02
8/16/2019 8:00,A011608190095046,0,2000
8/15/2019 20:51,CRD_11Z87H,0,1612
8/15/2019 18:42,CRD_89S7ZB,0,1700
8/15/2019 16:34,CRD_31A0FB,0,299
8/15/2019 14:25,CRD_12855A,0,96
